id,name,long_name,seshat_region_name,start_year,end_year,seshat_region_id,seshat_subregions_list,seshat_mac_region,tr_year_from,tr_polity_territory_from,tr_year_to,tr_polity_territory_to,pop_year_from,pop_polity_population_from,pop_year_to,pop_polity_population_to,stl_year_from,stl_settlement_hierarchy_from,stl_year_to,stl_settlement_hierarchy_to,adm_year_from,adm_administrative_level_from,adm_year_to,adm_administrative_level_to,rlg_religious_level_from,rlg_religious_level_to,milt_year_from,milt_military_level_from,milt_year_to,milt_military_level_to,bur_year_from,bur_year_to,bur_full_time_bureaucrat,mrt_merit_promotion,bldg_specialized_government_building,irrig_irrigation_system,wtr_drinking_water_supply_system,mrkt_market,food_food_storage_site,road_road,dur_polity_year_from,dur_polity_year_to,peak_peak_year_from,peak_peak_year_to,cntr_degree_of_centralization
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1350.0,700000.0,1350.0,1400000.0,1299.0,3.0,1380.0,3.0,1360.0,5.0,1402.0,5.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1350.0,700000.0,1350.0,1400000.0,1299.0,3.0,1380.0,3.0,1360.0,5.0,1402.0,5.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1350.0,700000.0,1350.0,1400000.0,1381.0,4.0,1402.0,4.0,1299.0,2.0,1328.0,2.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1350.0,700000.0,1350.0,1400000.0,1381.0,4.0,1402.0,4.0,1299.0,2.0,1328.0,2.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1350.0,700000.0,1350.0,1400000.0,1381.0,4.0,1402.0,4.0,1329.0,3.0,1359.0,4.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1350.0,700000.0,1350.0,1400000.0,1381.0,4.0,1402.0,4.0,1329.0,3.0,1359.0,4.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1350.0,700000.0,1350.0,1400000.0,1381.0,4.0,1402.0,4.0,1360.0,5.0,1402.0,5.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1350.0,700000.0,1350.0,1400000.0,1381.0,4.0,1402.0,4.0,1360.0,5.0,1402.0,5.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1400.0,5000000.0,1400.0,5000000.0,1299.0,3.0,1380.0,3.0,1299.0,2.0,1328.0,2.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1400.0,5000000.0,1400.0,5000000.0,1299.0,3.0,1380.0,3.0,1299.0,2.0,1328.0,2.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1400.0,5000000.0,1400.0,5000000.0,1299.0,3.0,1380.0,3.0,1329.0,3.0,1359.0,4.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1400.0,5000000.0,1400.0,5000000.0,1299.0,3.0,1380.0,3.0,1329.0,3.0,1359.0,4.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1400.0,5000000.0,1400.0,5000000.0,1299.0,3.0,1380.0,3.0,1360.0,5.0,1402.0,5.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1400.0,5000000.0,1400.0,5000000.0,1299.0,3.0,1380.0,3.0,1360.0,5.0,1402.0,5.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1400.0,5000000.0,1400.0,5000000.0,1381.0,4.0,1402.0,4.0,1299.0,2.0,1328.0,2.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1400.0,5000000.0,1400.0,5000000.0,1381.0,4.0,1402.0,4.0,1299.0,2.0,1328.0,2.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1400.0,5000000.0,1400.0,5000000.0,1381.0,4.0,1402.0,4.0,1329.0,3.0,1359.0,4.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1400.0,5000000.0,1400.0,5000000.0,1381.0,4.0,1402.0,4.0,1329.0,3.0,1359.0,4.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1400.0,5000000.0,1400.0,5000000.0,1381.0,4.0,1402.0,4.0,1360.0,5.0,1402.0,5.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1400.0,5000000.0,1400.0,5000000.0,1381.0,4.0,1402.0,4.0,1360.0,5.0,1402.0,5.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1325.0,200000.0,1325.0,400000.0,1299.0,3.0,1380.0,3.0,1299.0,2.0,1328.0,2.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1325.0,200000.0,1325.0,400000.0,1299.0,3.0,1380.0,3.0,1299.0,2.0,1328.0,2.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1325.0,200000.0,1325.0,400000.0,1299.0,3.0,1380.0,3.0,1329.0,3.0,1359.0,4.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1325.0,200000.0,1325.0,400000.0,1299.0,3.0,1380.0,3.0,1329.0,3.0,1359.0,4.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1325.0,200000.0,1325.0,400000.0,1299.0,3.0,1380.0,3.0,1360.0,5.0,1402.0,5.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1325.0,200000.0,1325.0,400000.0,1299.0,3.0,1380.0,3.0,1360.0,5.0,1402.0,5.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1325.0,200000.0,1325.0,400000.0,1381.0,4.0,1402.0,4.0,1299.0,2.0,1328.0,2.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1325.0,200000.0,1325.0,400000.0,1381.0,4.0,1402.0,4.0,1299.0,2.0,1328.0,2.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1325.0,200000.0,1325.0,400000.0,1381.0,4.0,1402.0,4.0,1329.0,3.0,1359.0,4.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1325.0,200000.0,1325.0,400000.0,1381.0,4.0,1402.0,4.0,1329.0,3.0,1359.0,4.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1325.0,200000.0,1325.0,400000.0,1381.0,4.0,1402.0,4.0,1360.0,5.0,1402.0,5.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1325.0,200000.0,1325.0,400000.0,1381.0,4.0,1402.0,4.0,1360.0,5.0,1402.0,5.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1350.0,700000.0,1350.0,1400000.0,1299.0,3.0,1380.0,3.0,1299.0,2.0,1328.0,2.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1350.0,700000.0,1350.0,1400000.0,1299.0,3.0,1380.0,3.0,1299.0,2.0,1328.0,2.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1350.0,700000.0,1350.0,1400000.0,1299.0,3.0,1380.0,3.0,1329.0,3.0,1359.0,4.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1350.0,700000.0,1350.0,1400000.0,1299.0,3.0,1380.0,3.0,1329.0,3.0,1359.0,4.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1350.0,700000.0,1350.0,1400000.0,1299.0,3.0,1380.0,3.0,1360.0,5.0,1402.0,5.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1350.0,700000.0,1350.0,1400000.0,1299.0,3.0,1380.0,3.0,1360.0,5.0,1402.0,5.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1350.0,700000.0,1350.0,1400000.0,1381.0,4.0,1402.0,4.0,1299.0,2.0,1328.0,2.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1350.0,700000.0,1350.0,1400000.0,1381.0,4.0,1402.0,4.0,1299.0,2.0,1328.0,2.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1350.0,700000.0,1350.0,1400000.0,1381.0,4.0,1402.0,4.0,1329.0,3.0,1359.0,4.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1350.0,700000.0,1350.0,1400000.0,1381.0,4.0,1402.0,4.0,1329.0,3.0,1359.0,4.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1350.0,700000.0,1350.0,1400000.0,1381.0,4.0,1402.0,4.0,1360.0,5.0,1402.0,5.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1350.0,700000.0,1350.0,1400000.0,1381.0,4.0,1402.0,4.0,1360.0,5.0,1402.0,5.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1400.0,5000000.0,1400.0,5000000.0,1299.0,3.0,1380.0,3.0,1299.0,2.0,1328.0,2.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1400.0,5000000.0,1400.0,5000000.0,1299.0,3.0,1380.0,3.0,1299.0,2.0,1328.0,2.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1400.0,5000000.0,1400.0,5000000.0,1299.0,3.0,1380.0,3.0,1329.0,3.0,1359.0,4.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1400.0,5000000.0,1400.0,5000000.0,1299.0,3.0,1380.0,3.0,1329.0,3.0,1359.0,4.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1400.0,5000000.0,1400.0,5000000.0,1299.0,3.0,1380.0,3.0,1360.0,5.0,1402.0,5.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1400.0,5000000.0,1400.0,5000000.0,1299.0,3.0,1380.0,3.0,1360.0,5.0,1402.0,5.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1400.0,5000000.0,1400.0,5000000.0,1381.0,4.0,1402.0,4.0,1299.0,2.0,1328.0,2.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1400.0,5000000.0,1400.0,5000000.0,1381.0,4.0,1402.0,4.0,1299.0,2.0,1328.0,2.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1400.0,5000000.0,1400.0,5000000.0,1381.0,4.0,1402.0,4.0,1329.0,3.0,1359.0,4.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1400.0,5000000.0,1400.0,5000000.0,1381.0,4.0,1402.0,4.0,1329.0,3.0,1359.0,4.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1400.0,5000000.0,1400.0,5000000.0,1381.0,4.0,1402.0,4.0,1360.0,5.0,1402.0,5.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1340.0,52000.0,1340.0,52000.0,1400.0,5000000.0,1400.0,5000000.0,1381.0,4.0,1402.0,4.0,1360.0,5.0,1402.0,5.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1360.0,70000.0,1360.0,70000.0,1325.0,200000.0,1325.0,400000.0,1299.0,3.0,1380.0,3.0,1299.0,2.0,1328.0,2.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1360.0,70000.0,1360.0,70000.0,1325.0,200000.0,1325.0,400000.0,1299.0,3.0,1380.0,3.0,1299.0,2.0,1328.0,2.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1360.0,70000.0,1360.0,70000.0,1325.0,200000.0,1325.0,400000.0,1299.0,3.0,1380.0,3.0,1329.0,3.0,1359.0,4.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
